giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,57,0,19,0,0,64,12,0,1,1049,CGY,0,0,[],7.8,3,7,-2,5,0,0,1999-00,0,18:24,2,46,0,6
0,NHL,71,0,20,0,0,62,4,0,1,1400,CGY,0,0,[],1.6,1,3,-7,1,0,0,2000-01,0,19:43,0,70,0,2
0,NHL,77,0,21,0,0,82,8,0,2,1609,CGY,0,0,[],2.4,2,6,-24,2,0,0,2001-02,0,20:54,0,93,0,4
0,NHL,76,0,22,0,0,109,12,0,3,1729,CGY,0,0,[],0.0,0,12,-9,0,0,0,2002-03,0,22:45,0,87,1,8
0,NHL,82,1,23,0,0,106,18,0,5,1832,CGY,0,0,[],3.8,2,14,14,4,0,0,2003-04,0,22:21,2,74,2,7
0,NHL,68,2,25,0,0,89,26,0,10,1573,CGY,0,0,"[{'link': '/awards/voting-2006.html#norris', 'name': 'Norris-14'}]",6.7,1,20,6,6,0,0,2005-06,0,23:08,5,67,0,10
0,NHL,78,0,26,0,0,66,21,0,5,1709,CGY,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-20'}, {'link': '/awards/voting-2007.html#norris', 'name': 'Norris-21'}]",3.0,2,19,27,2,0,0,2006-07,0,21:55,0,75,2,12
34,NHL,82,0,27,0,222,93,20,154,2,1750,CGY,22,0,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-19'}]",5.4,3,15,11,5,0,1,2007-08,88,21:20,1,79,1,12
36,NHL,75,0,28,0,188,79,8,122,0,1586,CGY,9,0,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-21'}]",0.0,0,8,10,0,0,0,2008-09,89,21:09,0,73,0,8
49,NHL,81,0,29,1,203,78,17,125,3,1753,CGY,18,0.0,[],2.6,2,15,2,2,0,0,2009-10,81,21:38,0,80,1,11
41,NHL,79,0,30,0,174,72,17,180,1,1697,CGY,12,0,[],2.8,1,15,2,2,0,0,2010-11,142,21:29,1,58,1,13
28,NHL,76,0,31,0,104,49,5,172,0,1416,BUF,11,0,[],2.0,1,4,-12,1,0,0,2011-12,112,18:38,0,56,0,4
21,NHL,41,0,32,0,68,27,4,100,0,796,TOT,1,0,[],0.0,0,4,-4,0,0,0,2012-13,69,19:25,0,23,0,4
14,NHL,29,0,32,0,39,15,2,65,0,541,BUF,1,0,[],0.0,0,2,-4,0,0,0,2012-13,50,18:39,0,21,0,2
7,NHL,12,0,32,0,29,12,2,35,0,255,LAK,0,0,[],0.0,0,2,0,0,0,0,2012-13,19,21:16,0,2,0,2
40,NHL,79,1,33,0,161,73,14,211,0,1498,LAK,5,0,[],4.1,3,11,6,3,0,0,2013-14,96,18:57,0,46,0,11
34,NHL,67,0,34,0,129,63,13,203,0,1362,LAK,12,0,[],4.8,3,10,10,3,0,0,2014-15,83,20:20,0,45,1,9
