goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
-0.1,0,NHL,2,TBL,44,20,0,0,0,3,0,0,0,0,0,0,0,0,0,.813,2009-10,16,4.09,0,[],13
0.2,2,NHL,5,TBL,244,22,3,0,1,14,5,0,1,0,1,1,.200,0,1,.879,2011-12,116,3.44,2,[],102
0.9,0,NHL,3,MTL,163,24,0,0,0,5,2,0,0,1,2,0,1.000,0,2,.946,2013-14,93,1.84,0,[],88
2.7,1,NHL,17,MTL,1005,25,6,106,1,46,16,-2.56,4,0,6,1,.500,0,8,.910,2014-15,509,2.75,0,[],463
0.1,2,NHL,6,MTL,226,26,3,0,0,12,4,0,0,0,1,0,.250,0,1,.878,2015-16,98,3.19,0,[],86
0.1,0,NHL,1,ANA,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,2016-17,5,0.00,0,[],5
