year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1983-84,17,1,10,1,0,WHL,3,Winnipeg Warriors,2
1984-85,18,10,247,6,0,WHL,66,Kelowna Wings,16
1985-86,19,19,369,14,0,WHL,64,Spokane Chiefs,33
1986-87,20,25,337,28,0,WHL,61,Spokane Chiefs,53
1987-88,21,7,375,9,0,AHL,52,Springfield Indians,16
1988-89,22,1,33,0,0,AHL,3,Springfield Indians,1
1990-91,24,0,9,0,0,AHL,2,Capital District Islanders,0
1996-97,30,11,185,11,0,IHL,43,Utah Grizzlies,22
1998-99,32,8,226,7,8,IHL,48,Utah Grizzlies,15
1999-00,33,6,249,15,5,IHL,71,Utah Grizzlies,21
