shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
0.0,3,2012-13,2,0,188,0,1,39,22,0,0,-11,0,FLA,0,9,25.0,21,0,NHL,0,6,10:27,21,18,1,0,[],0
17.4,6,2013-14,10,2,220,0,0,33,23,0,3,0,2,FLA,4,9,25.0,22,0,NHL,1,11,13:43,32,16,2,6,[],0
11.1,3,2015-16,18,5,602,0,7,82,54,0,6,-1,5,FLA,6,9,50.0,24,0,NHL,0,10,10:22,116,58,3,11,[],0
0.0,2,2016-17,0,0,43,0,0,6,5,0,0,1,0,WPG,0,1,0.0,25,0,NHL,0,0,8:39,4,5,0,0,[],0
