assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Moose Jaw Warriors,0,2009-10,2,2,2,18,-6,WHL
2,Moose Jaw Warriors,5,2010-11,6,7,2,19,-1,WHL
10,Moose Jaw Warriors,5,2011-12,14,15,6,20,7,WHL
0,San Antonio Rampage,0,2011-12,4,0,2,20,-1,AHL
1,San Antonio Rampage,0,2014-15,3,1,0,23,2,AHL
