power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,4,0,0,NHL,1971-72,21,0,PIT,,0,2,-1,0,5,,,0.0,0
0,10,0,0,WHA,1973-74,23,0,MFS,,0,20,0,0,0,,,0,0
0,5,1,0,WHA,1974-75,24,0,CLC,,1,14,0,0,0,,,0,0
