year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1930-31,16,1,32,0,0,OCHL,13,Ottawa St. Malachy\'s,1
1931-32,17,2,18,4,0,OCJHL,12,Ottawa Jr. Montagnards,6
1931-32,17,0,0,0,0,OCHL,1,Ottawa Montagnards,0
1932-33,18,3,25,5,0,OCJHL,15,Ottawa Jr. Montagnards,8
1932-33,18,0,0,0,0,OCHL,1,Ottawa Montagnards,0
1933-34,19,6,37,5,0,OCHL,21,Ottawa Montagnards,11
1934-35,20,0,54,2,0,MSHL,19,Charlottetown Abbies,2
1934-35,20,6,19,15,0,SJCHL,14,Saint John St. Peters,21
1936-37,22,8,40,8,0,Britain,34,Wembley Monarchs,16
1938-39,24,4,34,9,0,IAHL,34,New Haven Eagles,13
1944-45,30,6,10,2,0,MCHL,10,Montreal Army,8
1945-46,31,0,12,3,0,QSHL,14,Shawinigan Cataracts,3
1946-47,32,1,0,0,0,AHL,2,Springfield Indians,1
