pim,team,assists,plus_minus,points,league,games_played,year,age,goals
20,Parkdale Canoe Club,1,0,2,OHA-Jr.,8,1929-30,18,1
2,Niagara Falls Cataracts,1,0,11,OHA-Jr.,7,1930-31,19,10
28,Niagara Falls Cataracts,1,0,2,OHA-Jr.,18,1931-32,20,1
49,Niagara Falls Cataracts,0,0,3,OHA-Jr.,19,1932-33,21,3
8,Indianapolis Capitols,2,0,3,IAHL,12,1939-40,28,1
14,Pittsburgh Hornets,4,0,5,AHL,48,1940-41,29,1
92,2 Teams,6,0,9,AHL,57,1941-42,30,3
92,Philadelphia Ramblers,6,0,9,AHL,55,1941-42,30,3
0,Providence Reds,0,0,0,AHL,2,1941-42,30,0
14,2 Teams,14,0,15,AHL,47,1942-43,31,1
2,Hershey Bears,3,0,3,AHL,11,1942-43,31,0
12,Washington Lions,11,0,12,AHL,36,1942-43,31,1
