power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,5,0,0,NHL,1989-90,26,0,WIN,,0,7,-2,0,2,,,0.0,0
0,4,0,0,NHL,1991-92,28,0,WIN,,0,6,0,0,0,,,0,0
0,14,1,0,NHL,1993-94,30,1,SJS,,0,20,-4,0,5,,,20.0,1
0,9,0,0,NHL,1994-95,31,0,SJS,,0,5,2,0,1,,,0.0,0
