giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
37,NHL,69,3,19,1,224,105,33,87,14,1255,STL,27,0.0,"[{'link': '/awards/voting-2008.html#calder', 'name': 'Calder-12'}]",4.8,1,28,-9,5,0,0,2007-08,64,18:11,4,28,0,14
47,NHL,79,2,21,0,380,186,39,70,9,1694,STL,44,0,[],5.4,4,29,1,10,0,0,2009-10,77,21:27,6,79,0,20
43,NHL,77,2,22,0,315,161,29,99,7,1757,TOT,28,0,[],5.0,4,21,-13,8,0,1,2010-11,133,22:49,3,56,1,13
23,NHL,55,2,22,0,209,108,19,67,4,1217,STL,18,0,[],4.6,3,14,-8,5,0,1,2010-11,92,22:08,1,37,0,10
20,NHL,22,0,22,0,106,53,10,32,3,540,COL,10,0,[],5.7,1,7,-5,3,0,0,2010-11,41,24:33,2,19,1,3
44,NHL,73,1,23,0,308,155,26,123,11,1521,COL,35,0,[],2.6,3,22,-7,4,0,0,2011-12,94,20:50,1,26,0,11
26,NHL,31,0,24,0,119,64,4,44,0,643,COL,19,0,[],0.0,0,4,-3,0,0,0,2012-13,58,20:45,0,18,0,4
42,NHL,80,2,25,0,311,157,39,136,12,1841,COL,49,0,[],5.7,7,30,5,9,0,0,2013-14,130,23:00,2,61,0,18
38,NHL,47,2,26,0,226,115,23,93,3,1148,COL,26,0,[],10.4,9,11,2,12,0,0,2014-15,107,24:25,3,33,1,7
45,NHL,73,0,27,1,307,175,27,126,3,1711,COL,30,0.0,[],6.3,6,16,-19,11,0,2,2015-16,197,23:27,3,50,1,12
23,NHL,46,1,28,0,204,96,17,87,6,1016,COL,18,0,[],2.1,2,15,-6,2,0,0,2016-17,98,22:05,0,9,0,9
