year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1988-89,16,6,0,2,0,Fin-Jr.,10,HPK Hameenlinna Jr.,8
1989-90,17,1,40,16,0,Fin-Jr.,17,HPK Hameenlinna Jr.,17
1990-91,18,17,42,34,0,Fin-Jr.,28,HPK Hameenlinna Jr.,51
1991-92,19,24,114,31,0,Fin-Jr.,35,HPK Hameenlinna Jr.,55
1991-92,19,1,0,2,0,Finland,23,HPK Hameenlinna,3
1991-92,19,0,10,1,0,WJC-A,7,Finland,1
1992-93,20,1,2,2,0,Fin-Jr.,2,HPK Hameenlinna Jr.,3
1992-93,20,9,35,8,0,Finland,48,HPK Hameenlinna,17
1993-94,21,17,50,16,0,Finland,47,HPK Hameenlinna,33
1994-95,22,9,75,24,0,Finland,43,HPK Hameenlinna,33
1995-96,23,15,12,19,0,Finland,48,HPK Hameenlinna,34
1996-97,24,13,40,14,0,Germany,48,Frankfurt Lions,27
1997-98,25,17,26,15,0,Finland,48,TPS Turku,32
1997-98,25,1,0,0,0,EuroHL,6,TPS Turku,1
1998-99,26,16,32,27,0,Finland,54,TPS Turku,43
1999-00,27,14,57,37,0,Finland,53,TPS Turku,51
1999-00,27,1,2,5,0,EuroHL,5,TPS Turku,6
1999-00,27,1,0,1,0,WC-A,9,Finland,2
2000-01,28,27,24,32,0,Finland,56,TPS Turku,59
2000-01,28,2,2,6,3,WC-A,9,Finland,8
2001-02,29,25,29,33,3,AHL,67,Houston Aeros,58
2002-03,30,6,14,12,1,AHL,39,Houston Aeros,18
2002-03,30,2,31,1,0,Sweden,5,Sodertalje SK,3
2002-03,30,0,0,0,-1,WC-A,2,Finland,0
2003-04,31,18,81,20,0,Finland,55,HPK Hameenlinna,38
2003-04,31,0,0,1,2,WC-A,7,Finland,1
2004-05,32,0,0,0,0,Swiss-2,1,GCK Lions Zurich,0
2004-05,32,10,12,14,0,Swiss,40,ZSC Lions Zurich,24
2005-06,33,7,48,12,0,Finland,36,Jokerit Helsinki,19
2006-07,34,5,18,10,0,Finland,26,Jokerit Helsinki,15
2007-08,35,10,67,23,0,Finland,56,Jokerit Helsinki,33
2008-09,36,8,65,15,0,Finland,50,HPK Hameenlinna,23
2009-10,37,4,28,14,0,Finland,34,HPK Hameenlinna,18
