bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,AMHL,32,Sherwood Park Flyers,1920,15,0,0,0,128,0,0,0,0,0,0,0,0,0,0,1990-91,0,4.00,0,0
0,WHL,1,Portland Winter Hawks,33,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1991-92,0,3.64,0,0
0,WHL,34,Portland Winter Hawks,2064,17,8,0,0,119,0,0,2,2,24,0,0,0,0,0,1992-93,0,3.46,0,0
0,WHL,39,Portland Winter Hawks,2302,18,9,0,0,121,0,0,1,2,27,0,0,0,0,0,1993-94,0,3.15,0,0
0,WHL,63,Portland Winter Hawks,3638,19,36,0,0,240,0,0,5,1,20,0,0,0,0,.888,1994-95,2148,3.96,0,1908
0,AHL,39,Springfield Falcons,2329,20,15,0,0,116,0,0,6,3,18,0,0,0,0,.897,1995-96,1123,2.99,0,1007
0,AHL,33,Springfield Falcons,1929,21,9,0,0,85,0,0,7,0,15,0,0,0,0,.911,1996-97,960,2.64,0,875
0,AHL,51,Springfield Falcons,2874,22,13,0,0,128,0,0,5,3,30,0,0,0,0,.911,1997-98,1437,2.67,0,1309
0,IHL,48,2 Teams,2629,23,23,0,0,156,0,0,4,2,17,0,0,0,0,.891,1998-99,1433,3.56,0,1277
0,IHL,27,Las Vegas Thunder,1402,23,14,0,0,97,0,0,2,1,7,0,0,0,0,.878,1998-99,796,4.15,0,699
0,IHL,21,Utah Grizzlies,1227,23,9,0,0,59,0,0,2,1,10,0,0,0,0,.907,1998-99,637,2.89,0,578
0,IHL,27,Orlando Solar Bears,1487,24,8,0,2,57,0,0,2,4,14,2,0,0,0,.899,1999-00,562,2.30,35,505
0,IHL,4,Orlando Solar Bears,187,25,1,0,0,9,0,0,1,0,1,0,0,0,0,.864,2000-01,66,2.89,2,57
0,ECHL,6,Mobile Mysticks,358,25,4,0,0,23,0,0,0,0,2,0,0,0,0,.880,2000-01,191,3.85,2,168
0,AHL,15,Cincinnati Mighty Ducks,838,25,4,0,0,44,0,0,4,1,6,0,0,0,0,.891,2000-01,402,3.15,0,358
0,UHL,53,Kalamazoo Wings,3021,26,24,0,1,165,0,0,7,1,20,1,0,0,0,.899,2001-02,1638,3.28,14,1473
0,Finland,50,Assat Pori,2885,27,24,0,1,123,0,0,10,3,14,1,0,0,0,0,2002-03,0,2.56,4,0
0,Finland,42,Assat Pori,2516,28,19,0,0,125,0,0,10,2,13,0,0,0,0,0,2003-04,0,2.98,6,0
0,Finland,43,Assat Pori,2588,29,15,0,0,121,0,0,13,3,14,0,0,0,0,0,2004-05,0,2.81,14,0
0,Finland,55,Lukko Rauma,3219,30,31,0,0,131,0,0,8,4,15,0,0,0,0,0,2005-06,0,2.44,16,0
0,Sweden,11,HV 71 Jonkoping,660,31,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2006-07,0,3.27,0,0
0,Swiss,6,SC Rapperswil-Jona Lakers,366,31,1,0,1,17,0,0,0,1,5,1,0,0,0,0,2006-07,0,2.79,0,0
0,Russia,0,Metallurg Novokuznetsk,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08,0,0,0,0
0,Germany,48,Krefeld Pinguine,2936,37,19,0,0,127,0,0,0,1,29,0,0,0,0,0,2012-13,0,2.60,0,0
