pim,team,assists,plus_minus,points,league,games_played,year,age,goals
52,Antigonish Bulldogs,30,0,45,NSMHL,50,1989-90,16,15
347,Antigonish Bulldogs,8,0,9,MJrHL,40,1990-91,17,1
284,2 Teams,13,0,14,OHL,56,1991-92,18,1
23,Kitchener Rangers,1,0,2,OHL,7,1991-92,18,1
261,North Bay Centennials,12,0,12,OHL,49,1991-92,18,0
316,North Bay Centennials,21,0,24,OHL,64,1992-93,19,3
278,Cape Breton Oilers,10,0,11,AHL,63,1993-94,20,1
422,Cape Breton Oilers,15,0,20,AHL,74,1994-95,21,5
269,Cape Breton Oilers,14,0,27,AHL,38,1995-96,22,13
522,Hamilton Bulldogs,20,0,29,AHL,73,1996-97,23,9
295,Hamilton Bulldogs,19,-4,30,AHL,57,1997-98,24,11
174,2 Teams,10,0,15,AHL,40,1998-99,25,5
16,Portland Pirates,0,-1,1,AHL,3,1998-99,25,1
158,Philadelphia Phantoms,10,1,14,AHL,37,1998-99,25,4
243,Wilkes-Barre Scranton Pens,26,-10,31,AHL,42,1999-00,26,5
221,Wilkes-Barre Scranton Pens,18,2,23,AHL,65,2000-01,27,5
290,Providence Bruins,8,-16,16,AHL,55,2001-02,28,8
311,Binghamton Senators,3,3,10,AHL,51,2002-03,29,7
291,2 Teams,10,0,15,AHL,59,2003-04,30,5
137,Binghamton Senators,4,2,6,AHL,29,2003-04,30,2
154,Hershey Bears,6,-2,9,AHL,30,2003-04,30,3
357,Hershey Bears,14,-17,18,AHL,76,2004-05,31,4
431,Wilkes-Barre Penguins,13,7,15,AHL,70,2005-06,32,2
186,Wilkes-Barre Penguins,7,-1,9,AHL,58,2006-07,33,2
203,Wilkes-Barre Penguins,4,1,6,AHL,50,2007-08,34,2
