bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,[],0,0.00,0,0,NHL,0,21,0,0,0,0,0,0,0,0,1968-69,STL,0,0.0,0,0,0,1,4
0,0,[],0,4.00,0,0,NHL,0,22,0,0,0,0,0,0,4,0,1969-70,STL,1,0.1,0,0,0,1,60
0,2,[],0,3.60,0,0,NHL,0,24,0,0,0,0,0,0,150,0,1971-72,LAK,23,4.6,0,5,13,44,2503
0,1,[],1,3.62,0,0,NHL,0,25,0,0,0,0,0,0,94,0,1972-73,LAK,16,3.4,1,1,9,27,1560
0,1,[],0,3.23,0,0,NHL,0,26,0,0,12,0,0,0,50,0,1973-74,LAK,7,2.4,0,2,5,18,929
0,3,[],0,2.34,0,0,NHL,0,27,0,0,0,0,0,0,61,0,1974-75,LAK,3,6.5,0,8,15,27,1561
0,0,[],0,3.55,0,0,NHL,0,28,0,0,2,0,0,0,103,0,1975-76,LAK,13,4.3,0,4,12,29,1740
0,2,[],1,4.28,0,0,NHL,0,29,0,0,2,0,0,0,107,0,1976-77,TOT,16,2.0,1,5,4,27,1500
0,0,[],0,4.67,0,0,NHL,0,29,0,0,0,0,0,0,39,0,1976-77,LAK,6,0.4,0,2,0,10,501
0,2,[],1,4.08,0,0,NHL,0,29,0,0,2,0,0,0,68,0,1976-77,CLE,10,1.6,1,3,4,17,999
0,0,[],1,4.52,0,0,NHL,0,30,0,0,4,0,0,0,128,0,1977-78,CLE,18,1.5,1,5,6,30,1700
0,0,[],1,3.72,0,0,NHL,0,31,0,0,26,0,0,0,83,0,1978-79,MNS,11,3.2,1,5,6,25,1337
0,0,[],0,3.20,0,0,NHL,0,32,0,0,0,0,0,0,82,0,1979-80,MNS,7,4.7,0,10,9,26,1539
0,0,[],2,3.62,0,0,NHL,0,33,0,0,0,0,0,0,44,0,1980-81,EDM,3,2.1,2,4,5,15,729
0,1,[],1,4.79,0,0,NHL,0,34,0,0,2,0,0,0,67,0,1981-82,TOT,7,1.5,1,2,4,16,840
0,0,[],1,5.63,0,0,NHL,0,34,0,0,0,0,0,0,45,0,1981-82,STL,5,0.4,1,1,1,10,480
0,1,[],0,3.67,0,0,NHL,0,34,0,0,2,0,0,0,22,0,1981-82,PIT,2,1.1,0,1,3,6,360
