giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,44,1,20,0,0,33,5,0,0,357,COL,0,0,[],6.1,2,3,-4,2,0,0,2003-04,0,8:07,0,73,0,3
0,NHL,45,1,22,0,0,43,8,0,0,347,COL,0,0,[],9.3,4,4,1,4,0,0,2005-06,0,7:42,0,29,0,4
0,NHL,6,0,23,0,0,6,1,0,0,40,COL,0,0,[],0.0,0,1,1,0,0,0,2006-07,0,6:44,0,6,0,1
4,NHL,40,1,24,11,83,45,4,81,0,439,COL,16,35.3,[],4.4,2,2,5,2,6,0,2007-08,9,10:58,0,50,0,2
5,NHL,55,0,25,69,98,66,12,115,0,528,COL,19,35.5,[],1.5,1,11,-5,1,38,0,2008-09,20,9:36,0,92,1,10
19,NHL,81,1,27,184,185,104,20,108,1,887,BUF,20,41.8,[],7.7,8,12,2,8,132,0,2010-11,60,10:57,0,142,0,11
9,NHL,50,0,28,9,88,43,4,67,0,392,BUF,8,47.1,[],2.3,1,3,-7,1,8,0,2011-12,11,7:50,0,56,0,3
1,NHL,8,0,29,13,12,6,0,17,0,52,BUF,0,48.0,[],0.0,0,0,-2,0,12,0,2012-13,5,6:27,0,10,0,0
4,NHL,43,0,30,109,46,26,7,76,0,383,TOT,7,44.9,[],7.7,2,5,-6,2,89,0,2013-14,21,8:55,0,52,0,5
2,NHL,29,0,30,86,34,20,5,60,0,246,BUF,3,43.8,[],5.0,1,4,-8,1,67,0,2013-14,13,8:29,0,45,0,4
2,NHL,14,0,30,23,12,6,2,16,0,137,MIN,4,48.9,[],16.7,1,1,2,1,22,0,2013-14,8,9:47,0,7,0,1
10,NHL,33,0,31,144,55,31,4,77,0,387,BUF,3,50.5,[],3.2,0,3,-9,1,147,1,2014-15,29,11:43,0,40,0,3
