year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1972-73,18,23,0,24,0,NAIA,30,Bemidji State University,47
1972-73,18,1,0,4,0,WEC-B,7,United States,5
1973-74,19,37,78,46,0,MWJHL,47,Fargo-Moorhead Sugar Kings,83
1973-74,19,0,0,2,0,WJC-A,3,United States,2
1974-75,20,7,46,17,0,AHL,27,Springfield Kings,24
1976-77,22,0,2,0,0,Can-Cup,5,United States,0
1980-81,26,0,2,0,0,DN-Cup,3,Minnesota North Stars,0
