even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,QUE,0,0,21,0,,NHL,0,0,,1984-85,2,0,,0,0,0
0,3,QUE,0,26,23,0,,NHL,0,6,,1986-87,9,0.0,,0,3,-1
0,1,QUE,0,2,29,0,,NHL,0,18,,1992-93,6,0.0,,0,1,0
4,1,FLA,4,8,32,2,,NHL,0,38,,1995-96,0,10.5,,0,5,5
1,0,FLA,1,2,33,0,,NHL,0,10,,1996-97,5,10.0,,0,1,-2
