assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Belleville Colts,0,1920-21,1,0,0,18,0,OHA-Int.
0,Belleville Juniors,2,1920-21,5,2,0,18,0,M-Cup
1,Belleville Colts,1,1921-22,7,2,8,19,0,OHA-Int.
0,Belleville Juniors,0,1921-22,2,0,0,19,0,M-Cup
0,Montreal Maroons,0,1925-26,2,0,0,23,0,St-Cup
0,Stratford Nationals,1,1926-27,2,1,9,24,0,Can-Pro
0,Stratford Nationals,3,1927-28,5,3,11,25,0,Can-Pro
0,London Panthers,0,1929-30,2,0,2,27,0,IHL
0,London Tecumsehs,0,1931-32,6,0,26,29,0,IHL
1,London Tecumsehs,0,1932-33,6,1,6,30,0,IHL
0,London Tecumsehs,0,1933-34,6,0,2,31,0,IHL
0,London Tecumsehs,0,1934-35,5,0,6,32,0,IHL
0,Cleveland Falcons,0,1935-36,2,0,0,33,0,IHL
