assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Belleville Juniors,5,1920-21,4,5,0,18,0,OHA-Jr.
11,Belleville Juniors,8,1921-22,6,19,12,19,0,OHA-Jr.
2,Belleville Colts,5,1921-22,8,7,7,19,0,OHA-Int.
3,Stratford Nationals,2,1926-27,20,5,16,24,0,Can-Pro
5,Stratford Nationals,3,1927-28,40,8,65,25,0,Can-Pro
7,London Panthers,8,1929-30,42,15,66,27,0,IHL
3,London Tecumsehs,9,1930-31,48,12,68,28,0,IHL
4,London Tecumsehs,4,1931-32,48,8,82,29,0,IHL
10,London Tecumsehs,2,1932-33,43,12,101,30,0,IHL
4,London Tecumsehs,3,1933-34,44,7,39,31,0,IHL
4,London Tecumsehs,2,1934-35,32,6,23,32,0,IHL
1,Cleveland Falcons,1,1935-36,48,2,31,33,0,IHL
0,Cleveland Barons,0,1936-37,3,0,0,34,0,IAHL
0,Seattle Seahawks,0,1936-37,26,0,6,34,0,PCHL
