year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,17,8,116,18,0,AJHL,55,Drayton Valley Thunder,26
2001-02,18,9,195,12,0,AJHL,31,Drayton Valley Thunder,21
2001-02,18,8,70,9,0,WHL,37,Medicine Hat Tigers,17
2002-03,19,14,163,30,-8,WHL,63,Medicine Hat Tigers,44
2003-04,20,33,194,48,18,WHL,67,Medicine Hat Tigers,81
2004-05,21,3,99,19,-10,AHL,56,Springfield Falcons,22
2005-06,22,8,59,9,-15,AHL,50,Springfield Falcons,17
2006-07,23,17,25,14,-9,AHL,53,2 Teams,31
2006-07,23,1,5,0,-3,AHL,10,Springfield Falcons,1
2006-07,23,16,20,14,-6,AHL,43,Philadelphia Phantoms,30
2007-08,24,8,37,13,0,AHL,41,Philadelphia Phantoms,21
2008-09,25,2,61,3,-1,AHL,38,Hershey Bears,5
2009-10,26,6,20,2,1,AHL,21,Hershey Bears,8
2009-10,26,0,8,4,0,German-2,8,Heilbronner Falken,4
2009-10,26,1,2,2,1,ECHL,3,2 Teams,3
2009-10,26,1,2,0,0,ECHL,2,South Carolina Stingrays,1
2009-10,26,0,0,2,1,ECHL,1,Reading Royals,2
