average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
16:30,0,2,0,0,0,NHL,22,0,0,9,2,5,0,1,0,0,0,1,0,2002-03,EDM,1,0,1,0,20.0,83,5,[]
17:39,0,26,0,0,0,NHL,23,10,0,26,13,105,0,6,0,3,0,7,0,2003-04,EDM,9,0,17,0,8.6,953,54,"[{'link': '/awards/voting-2004.html#calder', 'name': 'Calder-14'}]"
21:14,0,35,1,0,0,NHL,25,11,0,38,3,144,0,7,0,8,1,8,0,2005-06,EDM,15,0,20,0,10.4,1592,75,[]
19:07,0,46,4,0,0,NHL,26,17,0,38,-4,166,0,4,0,10,0,15,0,2006-07,TOT,14,0,32,0,8.4,1491,78,[]
17:27,0,25,3,0,0,NHL,26,7,0,28,-9,111,0,2,0,6,0,10,0,2006-07,EDM,8,0,17,0,7.2,960,55,[]
23:07,0,21,1,0,0,NHL,26,10,0,10,5,55,0,2,0,4,0,5,0,2006-07,NYI,6,0,15,0,10.9,532,23,[]
17:24,218,19,1,0,46,NHL,27,3,0,20,-16,108,0,1,0,8,0,7,24,2007-08,TOT,9,27,10,43,8.3,957,55,[]
18:17,191,18,1,0,38,NHL,27,2,0,16,-14,96,0,1,0,8,0,7,23,2007-08,NYI,9,20,9,41,9.4,841,46,[]
12:50,27,1,0,0,8,NHL,27,1,0,4,-2,12,0,0,0,0,0,0,1,2007-08,ANA,0,7,1,2,0.0,116,9,[]
16:54,307,32,3,0,68,NHL,28,7,0,30,5,140,0,7,0,7,0,11,11,2008-09,MIN,14,30,18,21,10.0,1217,72,[]
15:04,272,34,4,0,47,NHL,29,6,0,16,-7,123,0,6,0,7,0,15,18,2009-10,MTL,13,57,21,42,10.6,904,60,[]
14:19,88,8,1,0,18,NHL,30,3,0,8,-10,37,0,2,0,0,0,3,5,2010-11,TBL,2,6,6,15,5.4,329,23,[]
19:21,198,24,0,0,43,NHL,31,12,0,20,6,80,0,3,0,1,0,8,19,2011-12,TBL,4,37,20,19,5.0,832,43,[]
13:46,96,9,0,0,19,NHL,32,3,0,9,-4,43,0,1,0,0,0,5,7,2012-13,TOT,1,16,8,11,2.3,344,25,[]
12:22,40,5,0,0,8,NHL,32,2,0,4,3,22,0,1,0,0,0,2,1,2012-13,TBL,1,5,4,3,4.5,148,12,[]
15:04,56,4,0,0,11,NHL,32,1,0,5,-7,21,0,0,0,0,0,3,6,2012-13,CAR,0,11,4,8,0.0,196,13,[]
