average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,25,0,19,-3,2,0,0,0,0,1990-91,MNS,0,0,[],0.0,,4
,1,0,0,NHL,26,1,25,0,4,0,0,0,0,1991-92,SJS,0,1,[],0.0,,5
