giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,66,1,20,0,0,115,17,0,1,,PHX,0,0,[],7.8,8,8,4,9,0,0,1997-98,0,,1,102,0,7
0,NHL,32,2,21,0,0,48,8,0,0,370,PHX,0,0,[],8.3,4,4,1,4,0,0,1998-99,0,11:33,0,46,0,4
0,NHL,64,1,22,0,0,135,42,0,8,1086,NYI,0,0,[],16.3,13,20,-18,22,0,0,1999-00,0,16:58,9,100,0,12
0,NHL,51,4,23,0,0,129,32,0,4,991,NYI,0,0,[],14.0,10,14,-19,18,0,1,2000-01,0,19:26,7,59,0,10
0,NHL,79,2,24,0,0,142,38,0,2,1209,NYI,0,0,[],12.0,13,21,1,17,0,0,2001-02,0,15:18,4,113,0,19
0,NHL,66,3,25,0,0,119,28,0,3,909,TOT,0,0,[],10.9,11,15,-9,13,0,0,2002-03,0,13:46,2,43,0,12
0,NHL,53,2,25,0,0,90,23,0,2,737,NYI,0,0,[],11.1,8,13,-9,10,0,0,2002-03,0,13:54,2,34,0,11
0,NHL,13,1,25,0,0,29,5,0,1,172,EDM,0,0,[],10.3,3,2,0,3,0,0,2002-03,0,13:14,0,9,0,1
0,NHL,51,2,26,0,0,80,18,0,0,651,EDM,0,0,[],12.5,9,8,-2,10,0,0,2003-04,0,12:46,1,54,0,8
0,NHL,58,0,28,0,0,112,23,0,2,807,BOS,0,0,[],5.4,5,17,-2,6,0,0,2005-06,0,13:55,1,46,0,15
0,NHL,19,0,29,0,0,36,5,0,0,259,NYR,0,0,[],2.8,0,4,5,1,0,0,2006-07,0,13:36,1,14,0,4
11,NHL,55,1,30,9,107,71,11,26,1,595,VAN,8,47.1,[],8.5,6,5,-4,6,8,0,2007-08,10,10:49,0,38,0,4
