pim,team,assists,plus_minus,points,league,games_played,year,age,goals
81,Owen Sound Attack,10,-2,17,OHL,65,2002-03,17,7
118,Owen Sound Attack,9,-8,18,OHL,66,2003-04,18,9
126,Owen Sound Attack,10,3,19,OHL,41,2004-05,19,9
167,Owen Sound Attack,25,-9,78,OHL,68,2005-06,20,53
44,Albany River Rats,5,-4,9,AHL,27,2006-07,21,4
54,Florida Everblades,8,7,18,ECHL,24,2006-07,21,10
151,Albany River Rats,16,5,27,AHL,74,2007-08,22,11
142,Albany River Rats,10,-1,25,AHL,67,2008-09,23,15
119,Albany River Rats,12,-8,24,AHL,67,2009-10,24,12
169,Norfolk Admirals,18,18,38,AHL,80,2010-11,25,20
135,Norfolk Admirals,13,14,27,AHL,54,2011-12,26,14
158,Syracuse Crunch,13,3,24,AHL,71,2012-13,27,11
161,Syracuse Crunch,21,-7,33,AHL,75,2013-14,28,12
138,Syracuse Crunch,18,2,38,AHL,64,2014-15,29,20
