age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,SC,0,0,4,0,NHL,0,0,1955-56,0,0,4,,0,21,,MTL,8
20,SC,0,0,6,0,NHL,0,0,1956-57,0,0,2,,0,10,,MTL,8
21,SC,0,0,7,0,NHL,10,0,1957-58,0,0,1,,0,11,,MTL,8
22,SC,0,0,8,0,NHL,11,0,1958-59,0,0,3,,0,13,,MTL,11
23,SC,11.5,0,9,6,NHL,8,0,1959-60,0,26,3,,0,9,,MTL,0
24,,11.1,0,4,2,NHL,6,0,1960-61,0,18,2,,0,22,,MTL,6
26,,5.6,0,1,0,NHL,5,0,1962-63,0,18,1,,0,2,,MTL,2
27,,4.3,0,1,-1,NHL,7,0,1963-64,0,23,1,,0,9,,MTL,2
28,SC,14.3,0,4,-5,NHL,13,0,1964-65,0,49,7,,0,24,,MTL,11
29,SC,5.6,0,4,3,NHL,8,0,1965-66,0,18,1,,0,2,,MTL,5
30,,8.3,0,6,4,NHL,10,0,1966-67,0,48,4,,0,2,,MTL,10
31,SC,14.3,3,4,5,NHL,13,0,1967-68,0,28,4,,1,4,,MTL,8
32,SC,5.4,2,4,0,NHL,0,0,1968-69,0,37,2,,0,8,,MTL,6
34,SC,12.2,5,7,4,NHL,0,0,1970-71,1,41,5,,0,20,,MTL,12
35,,0.0,0,3,2,NHL,6,0,1971-72,0,9,0,,0,4,,MTL,3
36,SC,12.2,6,4,2,NHL,0,0,1972-73,2,49,6,,0,14,,MTL,10
37,,13.3,2,2,2,NHL,6,0,1973-74,0,15,2,,0,2,,MTL,4
38,,11.1,1,2,-3,NHL,6,0,1974-75,0,9,1,,0,4,,MTL,3
