even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,4,HSA,4,2,23,0,,WHA,0,0,,1972-73,10,0,,3,8,0
0,5,HSA,9,9,24,1,,WHA,0,0,,1973-74,14,0,,0,14,0
0,6,HSA,6,2,25,1,,WHA,0,0,,1974-75,13,0,,0,12,0
0,1,HSA,5,20,26,0,,WHA,0,0,,1975-76,17,0,,0,6,-6
