game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0,-1,0,0,20,,2,0,1974-75,0,0,0,0,CBH,,0,,NHL
0,0.0,-5,4,0,21,,4,0,1975-76,0,0,0,0,CBH,,0,,NHL
0,0.0,-1,1,0,22,,1,0,1976-77,0,0,0,0,CBH,,0,,NHL
0,0.0,0,3,0,23,,4,1,1977-78,1,0,0,0,CBH,,0,,NHL
0,0.0,-2,3,0,24,,4,0,1978-79,0,0,0,0,CBH,,0,,NHL
0,0.0,0,5,0,25,,2,0,1979-80,0,0,0,0,CBH,,0,,NHL
