assists,year,games_played,points,goals,team,age,pim,plus_minus,league
5,1970-71,11,7,2,Trois-Rivieres Ducs,16,10,0,QMJHL
0,1971-72,2,1,1,Trois-Rivieres Ducs,17,20,0,QMJHL
2,1972-73,4,2,0,Trois-Rivieres Ducs,18,0,0,QMJHL
3,1973-74,4,8,5,Trois-Rivieres Draveurs,19,0,0,QMJHL
1,1980-81,7,2,1,New Brunswick Hawks,26,7,0,AHL
