league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,20,2,1,0,,BOS,[],50.0,1,0,3,1,0,1971-72,,0,0,0,0
NHL,72,1,21,80,27,0,,BOS,[],6.3,5,22,27,5,0,1972-73,,0,109,0,22
NHL,76,1,22,86,35,0,,BOS,[],12.8,11,24,30,11,0,1973-74,,0,94,0,24
NHL,68,2,23,93,35,0,,BOS,[],16.1,13,20,15,15,0,1974-75,,2,146,0,20
NHL,0,2,24,135,50,2,,BOS,[],17.0,21,27,3,23,0,1975-76,,2,150,0,25
NHL,79,4,25,137,55,1,,BOS,[],10.2,12,41,38,14,1,1976-77,,1,147,0,40
NHL,77,4,26,166,90,16,,BOS,"[{'link': '/awards/voting-1978.html#hart', 'name': 'Hart-8'}]",17.5,24,61,40,29,0,1977-78,,5,211,0,45
NHL,0,5,27,120,77,10,,BOS,"[{'link': '/awards/voting-1979.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1979.html#selke', 'name': 'Selke-15'}]",21.7,23,51,7,26,0,1978-79,,3,205,0,41
NHL,71,5,28,105,61,7,,BOS,[],18.1,16,42,17,19,0,1979-80,,3,265,0,35
NHL,77,0,29,84,43,5,,BOS,"[{'link': '/awards/voting-1981.html#selke', 'name': 'Selke-14'}]",9.5,8,35,2,8,0,1980-81,,0,223,0,30
NHL,70,3,30,114,52,3,,BOS,"[{'link': '/awards/voting-1982.html#hart', 'name': 'Hart-15'}, {'link': '/awards/voting-1982.html#selke', 'name': 'Selke-13'}]",19.3,21,30,23,22,1,1981-82,,0,213,2,25
NHL,19,1,31,23,20,1,,BOS,[],26.1,5,14,16,6,1,1982-83,,0,40,1,12
NHL,58,2,32,48,30,1,,BOS,[],25.0,10,18,9,12,0,1983-84,,2,124,0,17
NHL,63,2,33,61,30,2,,BOS,[],21.3,12,17,-18,13,1,1984-85,,0,168,0,15
