year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1941-42,18,14,9,5,0,MJHL,18,Winnipeg Rangers,19
1942-43,19,15,15,12,0,MJHL,14,Winnipeg Rangers,27
1943-44,20,0,0,0,0,MJHL,2,Winnipeg Rangers,0
1943-44,20,1,0,1,0,TIHL,2,Toronto Maher Jewels,2
1943-44,20,4,2,1,0,OHA-Jr.,3,Stratford Kroehlers,5
1943-44,20,0,0,0,0,TNDHL,1,St. Thomas RCAF,0
1944-45,21,0,0,0,0,MJHL,1,Winnipeg Rangers,0
1945-46,22,6,4,4,0,MJHL,10,Winnipeg Rangers,10
1946-47,23,56,135,46,0,PCHL,60,Portland Eagles,102
1947-48,24,5,8,4,0,AHL,12,New Haven Ramblers,9
1948-49,25,16,22,24,0,AHL,41,Providence Reds,40
1949-50,26,32,62,34,0,AHL,69,Providence Reds,66
1951-52,28,3,4,1,0,AHL,7,Cincinnati Mohawks,4
1954-55,31,9,52,21,0,WHL,53,Saskatoon/Vancouver,30
1954-55,31,0,6,1,0,OHA-Sr.,3,Windsor Bulldogs,1
