assists,year,games_played,points,goals,team,age,pim,plus_minus,league
3,1973-74,4,3,0,Sudbury Wolves,16,4,0,OHA-Jr.
6,1974-75,15,17,11,Sudbury Wolves,17,19,0,OMJHL
9,1975-76,17,20,11,Sudbury Wolves,18,37,0,OMJHL
3,1976-77,6,7,4,Sudbury Wolves,19,5,0,OMJHL
1,1989-90,3,1,0,Mannheimer ERC,32,20,0,W.German
1,1991-92,4,1,0,San Diego Gulls,34,0,0,IHL
2,1995-96,7,2,0,San Diego Gulls,38,2,0,WCHL
