assists,team,goals,year,games_played,points,pim,age,plus_minus,league
11,Three Hills Braves,10,1986-87,12,21,8,16,0,AAHA
31,Olds Grizzlys,13,1987-88,51,44,58,17,0,AJHL
1,Regina Pats,0,1987-88,5,1,2,17,0,WHL
31,Regina Pats,10,1988-89,72,41,99,18,0,WHL
37,Regina Pats,16,1989-90,58,53,93,19,0,WHL
2,Canada,2,1989-90,7,4,8,19,0,WJC-A
8,Rochester Americans,2,1990-91,52,10,53,20,0,AHL
0,Rochester Americans,0,1991-92,4,0,18,21,0,AHL
