year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1950-51,16,1,0,0,0,OHA-Jr.,2,Toronto Marlboros,1
1951-52,17,2,0,3,0,OHA-Jr.,3,Toronto Marlboros,5
1952-53,18,13,56,12,0,OHA-Jr.,56,Toronto Marlboros,25
1953-54,19,18,50,29,0,OHA-Jr.,59,Toronto Marlboros,47
1954-55,20,24,88,30,0,OHA-Jr.,41,2 Teams,54
1954-55,20,1,5,1,0,OHA-Jr.,4,Toronto Marlboros,2
1954-55,20,23,83,29,0,OHA-Jr.,37,Guelph Biltmores,52
1955-56,21,24,64,22,0,WHL,67,Saskatoon/Vancouver,46
1956-57,22,18,108,19,0,WHL,42,Edmonton Flyers,37
1957-58,23,0,2,0,0,AHL,1,Providence Reds,0
1957-58,23,22,36,31,0,WHL,45,2 Teams,53
1957-58,23,8,14,19,0,WHL,23,Edmonton Flyers,27
1957-58,23,14,22,12,0,WHL,22,Victoria Cougars,26
1958-59,24,4,14,6,0,AHL,40,Hershey Bears,10
1959-60,25,46,86,62,0,EPHL,70,Sudbury Wolves,108
1960-61,26,30,60,24,0,EPHL,45,Sudbury Wolves,54
1961-62,27,53,68,45,0,EPHL,70,Kingston Frontenacs,98
1962-63,28,27,61,37,0,WHL,66,Portland Buckaroos,64
1963-64,29,11,31,23,0,WHL,55,Portland Buckaroos,34
1964-65,30,53,110,44,0,CPHL,68,Tulsa Oilers,97
1965-66,31,33,27,34,0,AHL,72,Cleveland Barons,67
1966-67,32,36,21,38,0,AHL,70,Cleveland Barons,74
1967-68,33,34,52,49,0,AHL,70,Baltimore Clippers,83
1968-69,34,31,34,31,0,AHL,68,Rochester Americans,62
1969-70,35,5,24,8,0,AHL,24,Rochester Americans,13
1970-71,36,22,14,38,0,OHA-Sr.,39,Orillia Terriers,60
1971-72,37,0,0,3,0,OHA-Sr.,5,Orillia Terriers,3
1972-73,38,15,27,27,0,OHA-Sr.,36,2 Teams,42
1972-73,38,6,22,15,0,OHA-Sr.,24,Orillia Terriers,21
1972-73,38,9,5,12,0,OHA-Sr.,12,Brantford Foresters,21
