bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,0,2.52,5.61,240,NHL,6,27,.667,225,0,0,4,73,15,0,2007-08,NSH,4,,0,0,2,6,357
1,0,0,5.85,0,24,NHL,1,30,.000,20,0,0,0,0,4,.833,2010-11,ANA,1,,0,0,0,1,41
