bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,MTHL,40,Toronto Red Wings,1800,15,0,0,0,93,0,0,0,5,0,0,0,0,0,0,1987-88,0,3.10,0,0
0,ON-Jr.B,1,Henry Carr Crusaders,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987-88,0,30.00,0,0
0,OHL,30,Kitchener Rangers,1672,16,9,0,0,112,0,0,4,0,14,0,0,0,0,0,1988-89,0,4.02,0,0
0,OHL,40,Kitchener Rangers,2280,17,11,0,0,136,0,0,2,1,25,0,0,0,0,0,1989-90,0,3.58,0,0
0,OHL,57,Kitchener Rangers,3317,18,24,0,0,219,0,0,7,0,25,0,0,0,0,0,1990-91,0,3.96,0,0
0,OHL,55,Kitchener Rangers,3042,19,24,0,0,203,0,0,3,1,25,0,0,0,0,0,1991-92,0,4.00,0,0
0,Nat-Tm,5,Canada,300,20,0,0,0,11,0,0,0,1,5,0,0,0,0,0,1992-93,0,2.20,0,0
0,IHL,48,Kalamazoo Wings,2729,20,17,0,0,173,0,0,9,0,19,0,0,0,0,0,1992-93,0,3.80,0,0
0,IHL,43,Kalamazoo Wings,2168,21,12,0,0,133,0,0,2,0,23,0,0,0,0,0,1993-94,0,3.68,0,0
0,IHL,41,Kalamazoo Wings,2140,22,14,0,0,106,0,0,5,3,19,0,0,0,0,.904,1994-95,1108,2.97,0,1002
0,ECHL,5,Hampton Roads Admirals,260,23,2,0,0,17,0,0,0,0,2,0,0,0,0,.904,1995-96,177,3.92,0,160
0,IHL,8,2 Teams,401,23,1,0,0,18,0,0,1,0,4,0,0,0,0,.916,1995-96,215,2.69,0,197
0,AHL,17,2 Teams,833,23,7,0,0,64,0,0,3,0,4,0,0,0,0,.872,1995-96,501,4.61,0,437
0,AHL,12,Portland Pirates,577,23,6,0,0,46,0,0,2,0,2,0,0,0,0,.855,1995-96,318,4.78,0,272
0,IHL,1,Michigan K-Wings,60,23,0,0,0,1,0,0,0,0,1,0,0,0,0,.966,1995-96,29,1.00,0,28
0,IHL,7,Orlando Solar Bears,341,23,1,0,0,17,0,0,1,0,3,0,0,0,0,.909,1995-96,186,2.99,0,169
0,AHL,5,Baltimore Bandits,256,23,1,0,0,18,0,0,1,0,2,0,0,0,0,.902,1995-96,183,4.22,0,165
0,IHL,57,Fort Wayne Komets,2970,24,31,0,0,172,0,0,3,1,20,0,0,0,0,.893,1996-97,1603,3.47,0,1431
0,ECHL,5,Peoria Rivermen,299,25,1,0,0,16,0,0,0,0,4,0,0,0,0,.889,1997-98,144,3.21,0,128
0,IHL,36,2 Teams,1946,25,16,0,0,106,0,0,1,1,13,0,0,0,0,.882,1997-98,899,3.27,0,793
0,IHL,34,Milwaukee Admirals,1828,25,14,0,0,94,0,0,1,1,13,0,0,0,0,.886,1997-98,827,3.09,0,733
0,IHL,2,San Antonio Dragons,118,25,2,0,0,12,0,0,0,0,0,0,0,0,0,.833,1997-98,72,6.10,0,60
0,Alpenliga,30,HC Asiago,1800,26,0,0,0,131,0,0,0,0,0,0,0,0,0,0,1998-99,0,4.37,0,0
0,Italy,13,HC Asiago,776,26,0,0,0,53,0,0,0,0,0,0,0,0,0,0,1998-99,0,4.10,0,0
0,UHL,23,Mohawk Valley Prowlers,1248,27,9,0,2,80,0,0,4,0,8,1,0,1,0,.883,1999-00,681,3.85,2,601
0,ECHL,14,Birmingham Bulls,705,27,10,0,0,52,0,0,0,0,4,0,0,0,0,.866,1999-00,389,4.43,4,337
0,BH-Cup,4,Sheffield Steelers,240,28,0,0,0,8,0,0,0,1,0,0,0,0,0,0,2000-01,0,2.00,0,0
0,Britain,23,Manchester Storm,0,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2001-02,0,0,0,0
0,OHA-Sr.,11,Cambridge Hornets,611,32,2,0,0,45,0,0,1,0,6,0,0,0,0,0,2004-05,0,4.42,0,0
0,OHA-Sr.,8,Cambridge Hornets,379,33,5,0,0,35,0,0,0,0,3,0,0,0,0,0,2005-06,0,5.54,0,0
