league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,45,3,24,141,59,10,,STL,"[{'link': '/awards/voting-1982.html#calder', 'name': 'Calder-11'}]",17.7,15,34,11,25,0,1981-82,,10,4,0,24
NHL,49,0,25,128,47,7,,STL,[],13.3,12,30,-5,17,0,1982-83,,5,6,0,23
NHL,0,6,26,228,85,16,,STL,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1984.html#byng', 'name': 'Byng-16'}]",18.0,28,44,-8,41,0,1983-84,,13,19,0,28
NHL,79,4,27,252,92,15,,STL,"[{'link': '/awards/voting-1985.html#byng', 'name': 'Byng-2'}]",15.9,27,52,5,40,0,1984-85,,13,6,0,37
NHL,77,8,28,203,90,21,,TOT,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1986.html#byng', 'name': 'Byng-8'}]",21.7,30,46,-5,44,0,1985-86,,14,21,0,25
NHL,48,4,28,142,52,12,,STL,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1986.html#byng', 'name': 'Byng-8'}]",19.7,19,24,-7,28,0,1985-86,,9,10,0,12
NHL,29,4,28,61,38,9,,CGY,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1986.html#byng', 'name': 'Byng-8'}]",26.2,11,22,2,16,0,1985-86,,5,11,0,13
NHL,79,0,29,206,87,15,,CGY,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-5'}, {'link': '/awards/byng.html#1987', 'name': None}]",22.8,32,40,18,47,0,1986-87,,15,14,0,25
NHL,0,5,30,205,84,13,,CGY,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-1988.html#byng', 'name': 'Byng-4'}]",19.5,28,44,28,40,0,1987-88,,12,30,0,31
NHL,79,7,31,270,110,27,,CGY,"[{'link': '/awards/nhl_all_star.html#1989', 'name': None}, {'link': '/awards/byng.html#1989', 'name': None}, {'link': '/awards/voting-1989.html#hart', 'name': 'Hart-5'}]",18.9,37,59,0,51,1,1988-89,,13,16,1,31
NHL,78,5,32,236,69,16,,CGY,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1990.html#AS', 'name': 'AS-14'}, {'link': '/awards/voting-1990.html#byng', 'name': 'Byng-7'}]",15.3,25,33,6,36,3,1989-90,,8,24,0,17
NHL,47,2,33,85,39,7,,PIT,[],20.0,9,22,9,17,0,1990-91,,8,6,0,15
NHL,77,4,34,226,87,12,,PIT,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1992.html#byng', 'name': 'Byng-5'}]",18.6,28,45,12,42,0,1991-92,,14,30,0,33
NHL,72,3,35,175,70,9,,PIT,"[{'link': '/awards/voting-1993.html#byng', 'name': 'Byng-8'}]",18.9,21,37,19,33,3,1992-93,,9,14,1,27
NHL,84,9,36,231,70,7,,PIT,[],16.5,30,32,9,38,2,1993-94,,6,41,1,24
NHL,45,3,37,78,37,4,,PIT,[],20.5,9,21,15,16,2,1994-95,,5,6,1,16
NHL,37,1,38,60,15,1,,BOS,[],13.3,4,7,-2,8,0,1995-96,,4,0,0,6
NHL,54,1,39,63,22,4,,PIT,[],11.1,6,15,0,7,0,1996-97,,1,4,0,11
