league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,57,1,28,147,32,3,,STL,[],10.9,15,16,11,16,0,1967-68,,1,12,0,13
NHL,72,3,29,169,38,6,,STL,[],7.1,9,26,20,12,0,1968-69,,3,22,0,20
NHL,74,1,30,166,59,18,,STL,[],9.6,13,43,-3,16,0,1969-70,,3,18,0,25
NHL,77,5,31,217,51,13,,STL,[],8.8,16,32,4,19,0,1970-71,,3,26,0,19
NHL,78,1,32,228,52,6,,STL,[],7.0,15,36,5,16,0,1971-72,,1,32,0,30
NHL,74,2,33,184,36,1,,TOT,[],7.6,9,22,-7,14,0,1972-73,,5,10,0,21
NHL,45,0,33,119,25,1,,STL,[],5.9,4,18,-6,7,0,1972-73,,3,8,0,17
NHL,29,2,33,65,11,0,,LAK,[],10.8,5,4,-1,7,0,1972-73,,2,2,0,4
NHL,0,1,34,190,50,6,,LAK,[],7.4,12,36,1,14,0,1973-74,,2,40,0,30
NHL,0,1,35,168,53,6,,LAK,[],10.1,17,36,12,17,0,1974-75,,0,46,0,30
NHL,68,1,36,66,26,5,,LAK,[],15.2,8,16,-14,10,0,1975-76,,2,20,0,11
NHL,49,0,37,74,28,3,,LAK,[],8.1,5,22,1,6,0,1976-77,,1,16,0,19
