goals_allowed_precentage,goalie_point_share,goals_saved_aboved_average,bad_start,year,awards,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0.1,0,0,2012-13,[],3,59,0,0,0,25,28,0,CHI,0,0,1,3.05,27,NHL,.893,.000,1,0,0,1
105,5.6,-4.32,8,2013-14,[],91,2085,4,2,15,915,1006,1,NSH,1,0,34,2.62,28,NHL,.910,.441,40,1,20,11
115,2.0,-5.59,3,2014-15,[],44,1010,4,0,6,406,450,0,NSH,1,0,17,2.61,29,NHL,.902,.353,18,0,6,7
96,2.9,1.51,1,2015-16,[],38,979,4,0,7,426,464,1,NSH,2,0,15,2.33,30,NHL,.918,.467,17,1,7,5
101,3.8,-0.62,3,2016-17,[],58,1459,2,4,11,605,663,1,STL,4,0,21,2.39,31,NHL,.913,.524,30,1,13,8
