year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1953-54,19,5,14,12,0,MJHL,10,St. Boniface Canadiens,17
1953-54,19,6,10,6,0,M-Cup,8,St. Boniface Canadiens,12
1956-57,22,1,4,1,0,IHL,7,Cincinnati Mohawks,2
1958-59,24,7,13,3,0,QHL,7,Montreal Royals,10
1959-60,25,3,13,7,0,EPHL,14,Montreal Royals,10
1960-61,26,0,12,0,0,AHL,4,Cleveland Barons,0
1961-62,27,0,4,2,0,AHL,6,Cleveland Barons,2
1963-64,29,2,22,7,0,AHL,9,Quebec Aces,9
1964-65,30,3,6,2,0,AHL,5,Quebec Aces,5
1965-66,31,3,2,3,0,AHL,6,Quebec Aces,6
1966-67,32,3,4,4,0,AHL,5,Quebec Aces,7
