pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Sodertalje SK,5,0,8,Sweden-2,9,1978-79,18,3
0,Fredericton Express,11,0,13,AHL,12,1982-83,22,2
2,Sodertalje SK,0,0,3,Sweden,3,1983-84,23,3
14,Sodertalje SK,6,0,8,Sweden,8,1984-85,24,2
8,Sodertalje SK,2,0,6,Sweden,7,1985-86,25,4
0,Sodertalje SK,0,0,0,Sweden,2,1987-88,27,0
10,Sodertalje SK,3,0,8,Sweden,5,1988-89,28,5
8,Sodertalje SK,1,0,1,Sweden,2,1989-90,29,0
0,EHC Kloten,6,0,7,Swiss,10,1990-91,30,1
2,EHC Kloten,8,0,11,Swiss,11,1992-93,32,3
14,EHC Kloten,8,0,12,Swiss,12,1993-94,33,4
10,EHC Kloten,10,0,11,Swiss,12,1994-95,34,1
4,Sodertalje SK,3,0,5,Sweden-2,4,1995-96,35,2
