pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Windsor Spitfires,1,0,2,OMJHL,7,1978-79,16,1
19,Windsor Spitfires,8,0,15,OMJHL,13,1979-80,17,7
5,Newmarket Saints,4,0,8,AHL,5,1988-89,26,4
2,Springfield Indians,6,0,16,AHL,13,1989-90,27,10
7,EV Landshut,7,0,14,Germany,5,1990-91,28,7
18,EV Landshut,8,0,14,Germany,8,1991-92,29,6
18,EHC Olten,7,0,14,Swiss-2,7,1992-93,30,7
35,EHC Olten,3,0,7,Swiss,6,1993-94,31,4
35,EHC Olten,1,0,2,Swiss-2,3,1994-95,32,1
8,Zurcher SC,1,0,1,Swiss,4,1995-96,33,0
2,EHC Biel-Bienne,3,0,4,Swiss-2,4,1996-97,34,1
2,EHC Biel-Bienne,10,0,16,Swiss-2,12,1997-98,35,6
