pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Iroquois Falls Abitibi,40,0,85,NOJHA,43,1977-78,15,45
64,Windsor Spitfires,18,0,42,OMJHL,67,1978-79,16,24
87,Windsor Spitfires,53,0,101,OMJHL,65,1979-80,17,48
9,Wichita Wind,9,0,10,CHL,16,1982-83,20,1
29,Newmarket Saints,41,0,74,AHL,56,1988-89,26,33
17,2 Teams,43,0,74,AHL,64,1989-90,27,31
11,Newmarket Saints,14,0,27,AHL,28,1989-90,27,13
6,Springfield Indians,29,0,47,AHL,36,1989-90,27,18
35,EV Landshut,30,0,67,Germany,44,1990-91,28,37
49,EV Landshut,23,0,53,Germany,44,1991-92,29,30
47,EHC Olten,28,0,67,Swiss-2,36,1992-93,30,39
52,EHC Olten,16,0,32,Swiss,30,1993-94,31,16
98,EHC Olten,30,0,67,Swiss-2,32,1994-95,32,37
62,EHC Olten,19,0,41,Swiss-2,28,1995-96,33,22
6,Zurcher SC,2,0,7,Swiss,8,1995-96,33,5
73,EHC Biel-Bienne,33,0,66,Swiss-2,41,1996-97,34,33
86,EHC Biel-Bienne,37,0,66,Swiss-2,37,1997-98,35,29
0,EHC Biel-Bienne,29,0,58,Swiss-2,40,1998-99,36,29
