year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1952-53,18,9,18,13,0,OHA-Jr.,54,St. Catharines Teepees,22
1953-54,19,27,39,33,0,OHA-Jr.,55,2 Teams,60
1953-54,19,3,10,6,0,OHA-Jr.,20,St. Catharines Teepees,9
1953-54,19,24,29,27,0,OHA-Jr.,35,Barrie Flyers,51
1954-55,20,18,105,38,0,OHA-Jr.,34,Barrie Flyers,56
1954-55,20,1,0,0,0,AHL,2,Cleveland Barons,1
1955-56,21,2,0,1,0,AHL,5,Cleveland Barons,3
1955-56,21,14,62,16,0,QHL,42,Quebec Aces,30
1956-57,22,21,74,25,0,AHL,58,Cleveland Barons,46
1957-58,23,23,60,19,0,AHL,65,Cleveland Barons,42
1958-59,24,18,54,21,0,AHL,59,Providence Reds,39
1959-60,25,30,52,31,0,AHL,60,Providence Reds,61
1960-61,26,20,65,43,0,AHL,63,Providence Reds,63
1961-62,27,14,57,37,0,AHL,57,Providence Reds,51
1962-63,28,13,27,17,0,AHL,50,Providence Reds,30
1963-64,29,14,36,20,0,AHL,66,Hershey Bears,34
1964-65,30,14,44,12,0,AHL,45,Hershey Bears,26
