giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,38,0,21,0,0,52,5,0,1,461,MIN,0,0,[],5.8,2,2,-6,3,0,0,2002-03,0,12:08,1,23,0,1
0,NHL,19,1,22,0,0,37,10,0,0,272,MIN,0,0,[],5.4,0,8,0,2,0,1,2003-04,0,14:20,1,20,1,7
0,NHL,71,1,24,0,0,87,16,0,2,920,MIN,0,0,[],8.0,7,9,-13,7,0,0,2005-06,0,12:58,0,63,0,7
0,NHL,75,1,25,0,0,84,18,0,0,922,MIN,0,0,[],8.3,7,11,3,7,0,0,2006-07,0,12:17,0,47,1,10
24,NHL,77,0,26,28,232,136,18,113,0,1119,MIN,19,37.8,[],8.1,11,7,-13,11,17,0,2007-08,25,14:32,0,61,1,6
20,NHL,81,1,27,16,263,146,23,98,1,1280,MIN,23,27.3,[],8.9,12,10,-17,13,6,1,2008-09,31,15:48,0,40,0,9
10,NHL,77,0,28,15,157,94,9,87,0,946,TBL,27,40.0,[],3.2,3,6,-14,3,10,0,2009-10,28,12:17,0,48,0,6
1,NHL,22,0,30,7,32,16,2,27,0,216,TOT,11,30.0,[],0.0,0,2,-2,0,3,0,2011-12,5,9:49,0,15,0,2
0,NHL,1,0,30,0,0,0,0,1,0,5,NJD,0,0,[],0,0,0,0,0,0,0,2011-12,0,4:34,0,0,0,0
1,NHL,21,0,30,7,32,16,2,26,0,211,MIN,11,30.0,[],0.0,0,2,-2,0,3,0,2011-12,5,10:04,0,15,0,2
2,NHL,34,0,32,1,43,26,3,41,0,287,MIN,9,50.0,[],11.5,3,0,-2,3,1,0,2013-14,20,8:26,0,21,0,0
0,NHL,12,1,33,1,12,9,2,9,0,92,MIN,2,0.0,[],11.1,1,1,0,1,0,0,2014-15,8,7:42,0,10,0,1
