goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,2008-09,16,414,0,2,0,165,181,1,Saskatoon Blades,0,0,0,2.32,19,WHL,.912,0,7,1,3,4
0,0,0,2009-10,12,200,0,4,0,72,84,0,Hershey Bears,0,0,0,3.60,20,AHL,.857,0,3,0,2,1
0,0,0,2010-11,18,359,0,0,0,151,169,0,Hershey Bears,0,0,0,3.01,21,AHL,.893,0,6,0,2,4
