year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1940-41,19,2,0,1,0,OHA-Jr.,5,Guelph Biltmores,3
1941-42,20,9,0,4,0,EAHL,7,Rivervale Skeeters,13
1942-43,21,2,0,0,0,AHL,6,Hershey Bears,2
1945-46,24,1,4,0,0,USHL,6,St. Paul Saints,1
1946-47,25,2,2,0,0,AHL,3,New Haven Ramblers,2
1949-50,28,1,4,1,0,USHL,3,St. Paul Saints,2
1952-53,31,1,0,4,0,WHL,5,Calgary Stampeders,5
1953-54,32,1,0,0,0,QHL,2,Sherbrooke Saints,1
1954-55,33,0,12,2,0,QHL,8,Quebec Aces,2
1955-56,34,1,29,11,0,EOHL,14,Kingston Goodyears,12
1956-57,35,0,18,1,0,EOHL,5,Kingston CKLC\'s,1
1957-58,36,0,20,2,0,EOHL,7,Kingston CKLC\'s,2
