league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,72,0,20,103,18,6,,OAK,[],1.9,1,16,-10,2,0,1968-69,,1,50,0,10
NHL,2,0,21,1,0,0,,OAK,[],0.0,0,0,1,0,0,1969-70,,0,0,0,0
NHL,1,0,22,1,1,1,,BUF,[],0.0,0,1,-2,0,0,1970-71,,0,2,0,0
WHA,62,0,24,0,28,0,,QBN,[],0,10,18,0,10,0,1972-73,,0,123,0,0
WHA,71,1,25,0,35,0,,QBN,[],0,5,26,0,9,0,1973-74,,4,41,0,0
WHA,55,0,26,109,24,0,,QBN,[],6.4,7,17,13,7,0,1974-75,,0,54,0,0
WHA,71,0,27,100,31,0,,CGC,[],3.0,2,28,11,3,0,1975-76,,1,62,0,0
WHA,81,0,28,141,27,0,,QBN,[],3.5,5,22,17,5,0,1976-77,,0,86,0,0
WHA,22,0,29,27,8,0,,QBN,[],3.7,1,7,1,1,0,1977-78,,0,12,0,0
WHA,78,0,30,112,24,0,,QBN,[],2.7,3,21,4,3,0,1978-79,,0,44,0,0
NHL,3,0,31,2,0,0,,QUE,[],0.0,0,0,-1,0,0,1979-80,,0,2,0,0
