year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1977-78,17,0,2,0,0,OMJHL,2,Oshawa Generals,0
1979-80,19,5,23,11,0,OMJHL,16,Windsor Spitfires,16
1980-81,20,1,4,1,0,IHL,4,Port Huron Flags,2
1981-82,21,1,0,4,0,CHL,5,Salt Lake Golden Eagles,5
1982-83,22,3,16,3,0,CHL,6,Salt Lake Golden Eagles,6
1983-84,23,0,6,4,0,AHL,7,Fredericton Express,4
1984-85,24,2,13,4,0,AHL,6,Fredericton Express,6
1985-86,25,1,19,4,0,AHL,6,Fredericton Express,5
1987-88,27,1,30,3,0,AHL,13,Fredericton Express,4
1988-89,28,0,4,2,0,AHL,4,Halifax Citadels,2
1989-90,29,0,7,1,0,AHL,4,Halifax Citadels,1
1991-92,31,0,4,1,0,AHL,4,Moncton Hawks,1
