year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1988-89,16,22,38,35,0,AMHL,28,St. Albert Raiders,57
1989-90,17,28,151,38,0,AJHL,56,Sherwood Park Crusaders,66
1990-91,18,2,32,4,0,WCHA,38,University of North Dakota,6
1991-92,19,42,172,42,0,WHL,70,Spokane Chiefs,84
1992-93,20,38,142,35,0,WHL,45,Spokane Chiefs,73
1993-94,21,15,102,15,0,AHL,56,Cornwall Aces,30
1994-95,22,14,217,22,0,AHL,74,Cornwall Aces,36
1995-96,23,29,196,36,0,AHL,83,2 Teams,65
1995-96,23,25,171,31,0,AHL,69,Cornwall Aces,56
1995-96,23,4,25,5,0,AHL,14,Saint John Flames,9
1996-97,24,14,274,23,0,AHL,71,Saint John Flames,37
1997-98,25,8,133,17,6,AHL,59,Saint John Flames,25
1997-98,25,0,32,1,-1,IHL,10,Las Vegas Thunder,1
1998-99,26,1,49,5,0,BH-Cup,8,Bracknell Bees,6
1998-99,26,9,153,10,0,Britain,36,Bracknell Bees,19
1999-00,27,4,43,8,0,BH-Cup,10,Bracknell Bees,12
1999-00,27,11,96,19,0,Britain,34,Bracknell Bees,30
2000-01,28,17,163,16,0,Britain,48,Belfast Giants,33
2001-02,29,20,133,17,0,Britain,46,Belfast Giants,37
2002-03,30,13,107,11,0,Britain,26,Belfast Giants,24
2003-04,31,21,352,30,0,Britain,54,Belfast Giants,51
2005-06,33,6,121,18,0,CHL,46,2 Teams,24
2005-06,33,0,8,3,0,CHL,4,Amarillo Gorillas,3
2005-06,33,6,113,15,0,CHL,42,Tulsa Oilers,21
