average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,5,0,0,NHL,19,2,6,5,16,3,0,0,0,1985-86,QUE,3,2,[],18.8,,8
,29,0,0,NHL,20,7,16,11,99,4,3,0,15,1986-87,QUE,7,22,[],7.1,,44
,52,4,0,NHL,21,11,64,-25,208,7,9,1,24,1987-88,QUE,16,36,[],7.7,,78
,68,1,1,NHL,22,13,62,-22,276,7,13,1,33,1988-89,QUE,21,47,[],7.6,,78
,54,3,1,NHL,23,13,55,-26,284,7,8,0,25,1989-90,TOT,16,38,[],5.6,,77
,16,3,0,NHL,23,4,18,-14,104,4,2,0,6,1989-90,QUE,6,10,[],5.8,,29
,38,0,1,NHL,23,9,37,-12,180,3,6,0,19,1989-90,STL,10,28,[],5.6,,48
,59,0,1,NHL,24,23,39,4,176,5,6,0,24,1990-91,STL,12,47,[],6.8,,67
,59,2,0,NHL,25,26,38,8,214,10,10,0,13,1991-92,STL,20,39,[],9.3,,80
,78,3,2,NHL,26,17,58,-6,220,11,12,2,34,1992-93,STL,25,53,"[{'link': '/awards/voting-1993.html#AS', 'name': 'AS-16'}]",11.4,,71
,66,3,0,NHL,27,15,56,-11,237,7,7,3,34,1993-94,TOT,14,52,[],5.9,,74
,60,3,0,NHL,27,14,46,-13,196,6,7,3,30,1993-94,STL,13,47,[],6.6,,63
,6,0,0,NHL,27,1,10,2,41,1,0,0,4,1993-94,VAN,1,5,[],2.4,,11
,31,0,0,NHL,28,5,16,-2,111,5,3,0,18,1994-95,VAN,8,23,[],7.2,,33
,55,0,0,NHL,29,21,56,8,177,3,5,0,26,1995-96,TOT,8,47,[],4.5,,76
,17,0,0,NHL,29,8,18,6,62,1,0,0,8,1995-96,VAN,1,16,[],1.6,,28
,38,0,0,NHL,29,13,38,2,115,2,5,0,18,1995-96,HAR,7,31,[],6.1,,48
,0,0,0,NHL,30,0,0,0,0,0,0,0,0,1996-97,HAR,0,0,[],0,,1
,28,0,0,NHL,31,9,32,5,102,0,4,0,15,1997-98,TOT,4,24,[],3.9,,60
,13,0,0,NHL,31,5,16,-1,57,0,3,0,5,1997-98,CAR,3,10,[],5.3,,32
,9,0,0,NHL,31,2,10,2,30,0,1,0,6,1997-98,TOR,1,8,[],3.3,,19
,6,0,0,NHL,31,2,6,4,15,0,0,0,4,1997-98,WSH,0,6,[],0.0,,9
