year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1935-36,17,9,2,6,0,MJHL,6,Portage Terriers,15
1936-37,18,0,6,2,0,MJHL,4,Portage Terriers,2
1937-38,19,4,9,8,0,OHA-Sr.,6,Toronto Marlboros,12
1938-39,20,1,4,1,0,MCHL,2,Verdun Maple Leafs,2
1939-40,21,7,9,1,0,MCHL,8,Verdun Maple Leafs,8
1941-42,23,4,4,4,0,QSHL,6,Montreal Sr. Canadiens,8
1943-44,25,4,2,3,0,QSHL,5,Montreal Royals,7
1944-45,26,2,2,3,0,QSHL,7,Montreal Royals,5
1945-46,27,5,6,5,0,QSHL,11,Montreal Royals,10
1946-47,28,1,4,6,0,QSHL,9,Ottawa Senators,7
1947-48,29,2,6,8,0,QSHL,12,Ottawa Senators,10
1947-48,29,4,2,7,0,Al-Cup,10,Ottawa Senators,11
1948-49,30,3,6,4,0,QSHL,11,Ottawa Senators,5
1948-49,30,1,2,4,0,Al-Cup,14,Ottawa Senators,5
1949-50,31,0,12,3,0,QSHL,7,Ottawa Senators,3
