assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
51,8,38,24,,6.9,1.0,25,,20,LW,7.9,29,EDM,/players/d/damphvi01.html,2,53,12,10,Vincent Damphousse,15.4,1992,89,1,80,247
47,2,35,24,,6.1,1.2,23,,11,RW,7.3,35,EDM,/players/m/murphjo01.html,1,52,10,17,Joe Murphy,18.1,1992,82,2,80,193
37,2,24,24,,3.6,1.0,18,,10,LW,4.6,27,EDM,/players/s/simpscr01.html,0,80,6,8,Craig Simpson,18.8,1992,61,0,79,128
27,5,23,25,,2.6,0.9,16,,3,RW,3.5,24,EDM,/players/m/mellasc01.html,0,197,7,5,Scott Mellanby,14.5,1992,50,0,80,159
29,2,20,30,,3.5,0.6,13,,11,C,4.1,18,EDM,/players/n/nichobe01.html,0,60,7,5,Bernie Nicholls,17.4,1992,49,0,49,115
32,2,15,25,,3.2,3.5,8,,13,D,6.7,18,EDM,/players/m/mansoda01.html,1,220,7,9,Dave Manson,7.3,1992,47,0,79,206
24,3,20,25,,2.0,1.0,16,,1,LW,3.0,22,EDM,/players/b/buchbke01.html,1,157,0,9,Kelly Buchberger,22.2,1992,44,4,79,90
22,3,20,29,,2.6,0.9,17,,3,C,3.5,19,EDM,/players/s/semenan01.html,0,16,3,12,Anatoli Semenov,19.0,1992,42,0,59,105
34,3,6,27,,2.4,3.3,4,,11,D,5.8,22,EDM,/players/m/macivno01.html,1,38,2,20,Norm Maciver,8.7,1992,40,0,57,69
13,0,21,27,,2.1,0.0,16,,7,RW,2.1,6,EDM,/players/k/klimape01.html,0,52,5,-18,Petr Klima,19.6,1992,34,0,57,107
18,1,12,33,,0.2,0.7,10,,1,C,0.9,14,EDM,/players/m/mactacr01.html,3,98,0,-1,Craig MacTavish,14.0,1992,30,2,80,86
18,0,11,21,,0.5,1.0,10,,2,RW,1.6,16,EDM,/players/g/gelinma01.html,0,62,1,14,Martin Gelinas,11.7,1992,29,0,68,94
16,1,12,22,,0.9,0.5,12,,3,C,1.4,13,EDM,/players/b/beranjo01.html,0,18,0,-2,Josef Beranek,15.2,1992,28,0,58,79
16,1,12,27,,1.6,0.1,4,,7,LW,1.7,8,EDM,/players/t/tikkaes01.html,1,44,6,-8,Esa Tikkanen,10.3,1992,28,2,40,117
22,1,6,27,,0.4,0.7,4,,2,C,1.1,19,EDM,/players/l/lambma01.html,1,46,2,4,Mark Lamb,9.8,1992,28,0,59,61
19,0,2,22,,0.2,2.3,2,,4,D,2.6,14,EDM,/players/r/richalu01.html,1,118,0,-9,Luke Richardson,2.4,1992,21,0,75,85
16,0,2,22,,0.0,2.5,2,,5,D,2.6,11,EDM,/players/s/smithge01.html,0,43,0,-5,Geoff Smith,3.3,1992,18,0,74,61
11,0,2,23,,0.8,1.9,2,,2,D,2.6,8,EDM,/players/h/hawgogr01.html,1,22,0,19,Greg Hawgood,8.3,1992,13,0,20,24
8,0,2,32,,-0.2,1.9,2,,0,D,1.7,8,EDM,/players/l/loweke01.html,0,107,0,-4,Kevin Lowe,6.1,1992,10,0,55,33
6,1,3,28,,0.1,0.4,3,,0,LW,0.5,6,EDM,/players/m/maleyda01.html,0,46,0,8,David Maley,9.7,1992,9,0,23,31
6,0,2,24,,0.3,1.6,1,,2,D,1.9,4,EDM,/players/g/glynnbr01.html,0,6,0,11,Brian Glynn,6.9,1992,8,1,25,29
5,0,2,29,,-0.4,2.7,2,,0,D,2.3,5,EDM,/players/m/municr01.html,0,34,0,11,Craig Muni,5.3,1992,7,0,54,38
5,0,0,26,,0.0,0.9,0,,0,D,0.9,4,EDM,/players/b/beukeje01.html,1,78,0,4,Jeff Beukeboom,0.0,1992,5,0,18,7
3,0,1,21,,-0.2,0.1,1,,0,LW,-0.1,3,EDM,/players/m/malletr01.html,0,36,0,-1,Troy Mallette,11.1,1992,4,0,15,9
1,1,2,20,,-0.6,0.3,2,,0,LW,-0.2,1,EDM,/players/d/debrulo01.html,0,124,0,4,Louie DeBrusk,28.6,1992,3,0,25,7
3,0,0,22,,0.0,0.0,0,,0,G,1.0,0,EDM,/players/i/ingpe01.html,0,0,0,0,Peter Ing,,1992,3,0,12,0
3,0,0,25,,0.0,0.0,0,,0,G,9.9,0,EDM,/players/r/ranfobi01.html,0,4,0,0,Bill Ranford,,1992,3,0,67,0
1,0,1,27,,0.0,0.0,1,,0,D,0.0,1,EDM,/players/s/shawda01.html,0,8,0,-8,David Shaw,6.7,1992,2,0,12,15
0,0,1,23,,-0.1,0.0,1,,0,LW,-0.1,0,EDM,/players/c/currida01.html,0,0,0,-1,Dan Currie,33.3,1992,1,0,7,3
1,0,0,21,,-0.5,0.0,0,,0,C,-0.5,1,EDM,/players/t/thornsc01.html,0,43,0,-6,Scott Thornton,0.0,1992,1,0,15,11
0,0,0,26,,0.0,0.0,0,,0,G,1.0,0,EDM,/players/f/fosteno01.html,0,2,0,0,Norm Foster,,1992,0,0,10,0
0,0,0,22,,-0.1,0.2,0,,0,D,0.1,0,EDM,/players/j/josepch01.html,0,8,0,-1,Chris Joseph,0.0,1992,0,0,7,5
0,0,0,21,,-0.1,0.1,0,,0,D,0.0,0,EDM,/players/l/leroufr01.html,0,7,0,-1,Francois Leroux,,1992,0,0,4,0
0,0,0,20,,-0.1,0.0,0,,0,RW,-0.1,0,EDM,/players/r/ricest01.html,0,2,0,-2,Steven Rice,0.0,1992,0,0,3,2
0,0,0,20,,-0.1,-0.1,0,,0,LW,-0.1,0,EDM,/players/r/rucinma01.html,0,0,0,-3,Martin Rucinsky,0.0,1992,0,0,2,1
0,0,0,24,,0.0,0.0,0,,0,G,0.2,0,EDM,/players/t/tugnuro01.html,0,2,0,0,Ron Tugnutt,,1992,0,0,3,0
