assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
34,2,30,28,19:42,5.5,1.7,17,1576,9,RW,7.2,25,EDM,/players/g/gueribi01.html,0,133,13,7,Bill Guerin,11.5,1999,64,0,80,261
30,2,19,29,16:25,4.2,1.2,12,1084,10,LW,5.4,20,EDM,/players/b/beranjo01.html,0,23,7,6,Josef Beranek,11.9,1999,49,0,66,160
24,1,20,24,15:57,3.2,1.4,15,1308,2,RW,4.5,22,EDM,/players/g/griermi01.html,0,54,3,5,Mike Grier,14.0,1999,44,2,82,143
23,2,17,26,14:42,2.7,0.9,9,1205,7,RW,3.6,16,EDM,/players/f/fallopa01.html,0,20,8,-4,Pat Falloon,11.2,1999,40,0,82,152
29,4,11,26,25:55,3.6,3.3,6,1633,16,D,6.9,13,EDM,/players/m/mironbo01.html,0,104,5,6,Boris Mironov,8.0,1999,40,0,63,138
18,4,21,26,15:50,2.9,1.3,16,1235,5,LW,4.2,12,EDM,/players/m/murrare01.html,1,20,4,4,Rem Murray,18.1,1999,39,1,78,116
31,0,6,28,19:51,2.2,0.5,5,854,15,C,2.6,16,EDM,/players/w/weighdo01.html,0,12,1,-8,Doug Weight,7.6,1999,37,0,43,79
22,2,14,25,16:47,1.5,1.4,10,1376,2,C,2.9,20,EDM,/players/m/marchto01.html,0,65,3,3,Todd Marchant,7.7,1999,36,1,82,183
24,0,8,24,23:49,2.3,3.8,5,1786,14,D,6.1,10,EDM,/players/h/hamrlro01.html,0,70,3,9,Roman Hamrlik,4.7,1999,32,0,75,172
18,2,13,22,14:26,1.8,0.9,7,1025,6,LW,2.8,12,EDM,/players/s/smythry01.html,0,62,6,0,Ryan Smyth,8.1,1999,31,0,71,161
