assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
16,2,32,28,,3.5,0.6,19,,9,RW,4.1,7,EDM,/players/k/klimape01.html,0,100,13,-15,Petr Klima,18.3,1993,48,0,68,175
31,1,16,26,,1.7,0.7,5,,10,LW,2.4,19,EDM,/players/c/corsosh01.html,2,209,9,-19,Shayne Corson,9.8,1993,47,2,80,164
22,3,24,25,,3.0,0.5,12,,13,LW,3.5,9,EDM,/players/s/simpscr01.html,0,36,12,-14,Craig Simpson,26.4,1993,46,0,60,91
30,1,15,26,,2.8,2.6,5,,20,D,5.4,9,EDM,/players/m/mansoda01.html,1,210,9,-28,Dave Manson,6.1,1993,45,1,83,244
32,1,8,31,,1.9,0.2,4,,15,C,2.1,17,EDM,/players/n/nichobe01.html,0,40,4,-16,Bernie Nicholls,9.3,1993,40,0,46,86
19,3,14,28,,1.0,0.7,8,,5,LW,1.7,13,EDM,/players/t/tikkaes01.html,1,76,2,-11,Esa Tikkanen,8.6,1993,33,4,66,162
17,3,15,26,,0.9,0.9,9,,3,RW,1.8,14,EDM,/players/m/mellasc01.html,0,147,6,-4,Scott Mellanby,13.2,1993,32,0,69,114
18,3,12,26,,0.0,0.5,9,,0,RW,0.5,13,EDM,/players/b/buchbke01.html,5,133,1,-27,Kelly Buchberger,13.0,1993,30,2,83,92
20,3,10,34,,-0.1,0.8,7,,2,C,0.7,16,EDM,/players/m/mactacr01.html,2,110,0,-16,Craig MacTavish,9.9,1993,30,3,82,101
15,1,9,23,,1.1,0.4,9,,5,RW,1.5,10,EDM,/players/c/cigerzd01.html,0,6,0,-5,Zdeno Ciger,13.4,1993,24,0,37,67
12,1,11,22,,0.1,1.1,11,,0,LW,1.1,12,EDM,/players/g/gelinma01.html,0,30,0,3,Martin Gelinas,11.8,1993,23,0,65,93
10,0,10,25,,0.0,0.6,8,,2,C,0.6,6,EDM,/players/g/gilchbr01.html,2,47,2,-10,Brent Gilchrist,10.6,1993,20,0,60,94
6,1,13,24,,0.9,0.5,10,,1,C,1.4,5,EDM,/players/p/podeish01.html,0,25,2,-2,Shjon Podein,20.3,1993,19,1,40,64
13,0,5,24,,1.1,1.4,3,,3,D,2.6,10,EDM,/players/h/hawgogr01.html,0,35,2,-1,Greg Hawgood,10.6,1993,18,0,29,47
14,0,4,23,,0.0,3.3,3,,2,D,3.4,11,EDM,/players/s/smithge01.html,1,30,0,-11,Geoff Smith,6.0,1993,18,1,78,67
12,0,4,25,,0.2,2.5,2,,5,D,2.7,6,EDM,/players/g/glynnbr01.html,1,60,2,-13,Brian Glynn,5.0,1993,16,0,64,80
9,1,4,24,,0.3,0.2,4,,2,C,0.6,7,EDM,/players/t/toddke01.html,0,10,0,-5,Kevin Todd,10.3,1993,13,0,25,39
10,0,3,23,,-0.5,3.1,1,,1,D,2.6,7,EDM,/players/r/richalu01.html,2,142,0,-18,Luke Richardson,3.8,1993,13,2,82,78
8,0,4,26,,0.9,0.4,3,,3,D,1.3,5,EDM,/players/k/kravcig01.html,0,2,1,-8,Igor Kravchuk,9.5,1993,12,0,17,42
10,0,2,23,,0.4,1.2,1,,5,D,1.5,5,EDM,/players/j/josepch01.html,0,48,1,-9,Chris Joseph,4.1,1993,12,0,33,49
10,0,1,20,,-0.2,0.4,1,,4,LW,0.2,6,EDM,/players/v/vujtevl01.html,0,8,0,-1,Vladimir Vujtek,2.0,1993,11,0,30,49
11,0,0,30,,-0.7,2.8,0,,0,D,2.1,7,EDM,/players/m/municr01.html,4,67,0,-15,Craig Muni,0.0,1993,11,0,72,51
2,1,8,21,,-0.6,0.3,8,,1,LW,-0.3,1,EDM,/players/d/debrulo01.html,0,205,0,-16,Louie DeBrusk,24.2,1993,10,0,51,33
9,0,1,26,,0.3,0.2,1,,2,C,0.5,7,EDM,/players/e/elikto01.html,0,8,0,1,Todd Elik,3.6,1993,10,0,14,28
4,1,5,23,,0.5,1.4,4,,1,D,1.9,2,EDM,/players/w/werenbr01.html,1,24,0,1,Brad Werenka,13.2,1993,9,1,27,38
6,0,2,23,,-0.2,0.2,2,,2,RW,0.0,4,EDM,/players/b/beranjo01.html,0,28,0,-7,Josef Beranek,4.5,1993,8,0,26,44
6,0,2,22,,0.3,0.1,2,,2,C,0.4,4,EDM,/players/w/weighdo01.html,0,10,0,-2,Doug Weight,5.7,1993,8,0,13,35
7,0,1,26,,0.3,0.9,1,,2,D,1.2,5,EDM,/players/b/bennibr01.html,0,59,0,-1,Brian Benning,3.6,1993,8,0,18,28
5,0,2,21,,-0.4,0.3,2,,0,RW,-0.1,5,EDM,/players/r/ricest01.html,0,28,0,-4,Steven Rice,6.9,1993,7,0,28,29
4,0,1,25,,-0.3,0.3,1,,1,C,-0.1,3,EDM,/players/v/vanalsh01.html,0,6,0,-2,Shaun Van Allen,5.3,1993,5,0,21,19
1,0,2,26,,0.2,0.1,2,,0,C,0.3,1,EDM,/players/m/mcdoubi01.html,0,4,0,2,Bill McDougall,25.0,1993,3,0,4,8
3,0,0,26,,0.0,0.0,0,,0,G,10.7,0,EDM,/players/r/ranfobi01.html,0,10,0,0,Bill Ranford,,1993,3,0,67,0
1,0,1,29,,-0.3,0.1,1,,0,LW,-0.2,1,EDM,/players/m/maleyda01.html,0,29,0,-3,David Maley,11.1,1993,2,0,13,9
1,0,1,19,,0.0,0.0,1,,0,C,0.0,1,EDM,/players/w/wrighty01.html,0,19,0,-4,Tyler Wright,14.3,1993,2,0,7,7
1,0,0,25,,-0.1,0.0,0,,0,C,-0.1,1,EDM,/players/h/hudsomi01.html,0,2,0,-1,Mike Hudson,0.0,1993,1,0,5,2
1,0,0,22,,-0.3,0.0,0,,0,C,-0.2,1,EDM,/players/t/thornsc01.html,0,0,0,-4,Scott Thornton,0.0,1993,1,0,9,7
0,0,0,24,,-0.2,0.0,0,,0,LW,-0.2,0,EDM,/players/c/currida01.html,0,4,0,-4,Dan Currie,0.0,1993,0,0,5,11
