pim,team,assists,plus_minus,points,league,games_played,year,age,goals
43,Sherbrooke Castors,18,0,26,QMJHL,64,1973-74,16,8
41,Sherbrooke Castors,37,0,51,QMJHL,56,1974-75,17,14
81,Sherbrooke Castors,47,0,91,QMJHL,67,1975-76,18,44
120,Sherbrooke Castors,44,0,90,QMJHL,67,1976-77,19,46
24,Phoenix Roadrunners,7,0,9,CHL,17,1977-78,20,2
33,New Haven Nighthawks,11,0,16,AHL,41,1977-78,20,5
53,Oklahoma City Stars,22,0,48,CHL,60,1978-79,21,26
21,Oklahoma City Stars,12,0,14,CHL,26,1979-80,22,2
31,Oklahoma City Stars,12,0,17,CHL,31,1980-81,23,5
26,Sherbrooke Jets,4,0,6,AHL,21,1982-83,25,2
