won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,6,WIN,359,23,4,96,0,19,0,0.84,0,0,2,0,0,0,0,.911,1995-96,214,3.18,0,195
,0,NHL,7,PHX,426,24,4,83,0,15,0,3.00,0,1,3,0,0,0,0,0,1996-97,222,2.11,6,207
,0,NHL,4,PHX,185,25,1,144,1,13,0,-4.00,0,0,2,1,0,0,0,.877,1997-98,106,4.22,0,93
,0,NHL,7,PHX,449,26,4,89,0,18,0,2.11,0,0,3,0,0,0,0,.924,1998-99,236,2.41,2,218
,0,NHL,10,TBL,644,30,5,107,0,26,0,-1.65,0,0,5,0,0,0,0,.913,2002-03,299,2.42,0,273
SC,0,NHL,23,TBL,1401,31,7,86,0,40,0,6.38,0,0,0,0,0,0,0,.933,2003-04,598,1.71,0,558
,2,NHL,15,CHI,881,36,6,120,0,43,15,-7.24,0,0,8,0,.400,0,6,.898,2008-09,421,2.93,0,378
