year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,15,35,10,40,0,AAHL,50,Anchorage North Stars,75
1992-93,16,40,12,50,0,AAHL,45,Anchorage North Stars,90
1993-94,17,38,40,42,0,USHL,47,Omaha Lancers,80
1994-95,18,14,12,35,0,USHL,33,Omaha Lancers,49
1995-96,19,26,24,33,0,WCHA,40,Colorado College,59
1995-96,19,2,29,1,0,WJC-A,6,United States,3
1996-97,20,19,47,32,0,WCHA,43,Colorado College,51
1997-98,21,18,26,38,0,WCHA,42,Colorado College,56
1998-99,22,25,28,41,0,WCHA,42,Colorado College,66
1998-99,22,0,4,0,0,AHL,4,Hartford Wolf Pack,0
1999-00,23,19,18,40,-13,AHL,69,Hamilton Bulldogs,59
2000-01,24,18,20,29,-10,AHL,49,Hamilton Bulldogs,47
2001-02,25,34,26,39,28,AHL,65,Hamilton Bulldogs,73
2003-04,27,13,30,34,-7,AHL,70,Chicago Wolves,47
2004-05,28,14,16,19,0,Germany,37,Kassel Huskies,33
2005-06,29,7,22,24,0,Germany,46,Nurnberg Ice Tigers,31
2006-07,30,11,75,28,0,Germany,51,Sinupret Ice Tigers Nurnberg,39
2007-08,31,15,20,31,0,Germany,53,Sinupret Ice Tigers Nurnberg,46
2008-09,32,9,38,18,0,Germany,51,Sinupret Ice Tigers Nurnberg,27
2009-10,33,19,30,23,0,Germany,54,Iserlohn Roosters,42
2010-11,34,24,20,46,12,ECHL,69,Alaska Aces,70
2011-12,35,9,12,33,11,ECHL,59,Alaska Aces,42
