pim,team,assists,plus_minus,points,league,games_played,year,age,goals
38,Winnipeg Monarchs,1,0,1,MJHL,23,1939-40,17,0
21,Springfield Indians,6,0,8,AHL,50,1940-41,18,2
0,Springfield Indians,0,0,0,AHL,1,1941-42,19,0
26,Winnipeg RCAF,1,0,5,WNDHL,13,1942-43,20,4
6,Winnipeg RCAF,1,0,1,WNDHL,1,1943-44,21,0
18,Winnipeg RCAF,1,0,3,WNDHL,9,1944-45,22,2
8,Rockcliffe RCAF,2,0,2,OCHL,4,1944-45,22,0
71,Indianapolis Capitols,17,0,21,AHL,62,1945-46,23,4
42,Hershey Bears,9,0,15,AHL,62,1946-47,24,6
91,Hershey Bears,11,0,12,AHL,63,1947-48,25,1
54,Hershey Bears,14,0,19,AHL,68,1948-49,26,5
73,Hershey Bears,15,0,16,AHL,66,1949-50,27,1
114,Hershey Bears,9,0,15,AHL,64,1950-51,28,6
110,Hershey Bears,19,0,25,AHL,66,1951-52,29,6
71,Hershey Bears,4,0,9,AHL,51,1952-53,30,5
124,Hershey Bears,22,0,25,AHL,68,1953-54,31,3
114,Providence Reds,12,0,14,AHL,61,1954-55,32,2
103,Providence Reds,17,0,22,AHL,64,1955-56,33,5
46,Providence Reds,10,0,12,AHL,46,1956-57,34,2
61,Providence Reds,6,0,8,AHL,67,1957-58,35,2
82,Washington Presidents,16,0,21,EHL,63,1958-59,36,5
73,New York Rovers,10,0,12,EHL,48,1959-60,37,2
