assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Hamilton Tigers,0,1922-23,2,0,0,21,0,OHA-Sr.
0,New Haven Eagles,2,1928-29,2,2,4,27,0,Can-Am
1,New Haven Eagles,0,1931-32,2,1,0,30,0,Can-Am
1,St. Louis Flyers,1,1932-33,4,2,0,31,0,AHA
1,St. Louis Flyers,1,1933-34,7,2,0,32,0,AHA
