year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,15,33,18,30,0,High-MA,23,Burlington High School,63
1990-91,16,19,10,27,0,High-MA,20,Burlington High School,46
1991-92,17,35,14,34,0,High-MA,20,Burlington High School,69
1992-93,18,16,16,22,0,H-East,37,Boston University Terriers,38
1993-94,19,17,27,25,0,H-East,37,Boston University Terriers,42
1993-94,19,0,2,0,0,WJC-A,7,United States,0
1994-95,20,7,6,13,0,H-East,20,Boston University Terriers,20
1995-96,21,38,6,29,0,H-East,39,Boston University Terriers,67
1995-96,21,3,0,1,0,AHL,5,Albany River Rats,4
1996-97,22,3,0,9,0,AHL,12,Albany River Rats,12
1997-98,23,18,24,19,9,AHL,51,Albany River Rats,37
1998-99,24,0,0,0,0,WC-A,2,United States,0
2004-05,30,5,0,7,0,Austria,19,EC Red Bull Salzburg,12
2010-11,36,2,4,4,-2,AHL,12,Springfield Falcons,6
