age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,0.0,0,1,-2,NHL,6,0,1996-97,0,11,0,,0,0,,NJD,1
23,,0.0,0,2,0,NHL,3,0,1997-98,0,1,0,,0,0,,NJD,2
24,,10.0,1,0,-5,NHL,7,0,1998-99,0,10,1,93,0,0,,NJD,1
25,SC,0.0,0,5,3,NHL,0,0,1999-00,0,28,0,359,0,0,,NJD,5
26,,5.3,1,4,-1,NHL,0,0,2000-01,0,19,1,316,0,4,,NJD,5
27,,0.0,0,0,0,NHL,6,0,2001-02,0,6,0,97,0,0,,NJD,0
28,SC,15.8,6,6,9,NHL,0,0,2002-03,1,38,6,397,0,2,,NJD,12
29,,0.0,0,0,0,NHL,5,0,2003-04,0,4,0,68,0,0,,NJD,0
31,,25.0,0,4,1,NHL,9,1,2005-06,1,4,1,167,0,0,,NJD,5
32,,10.0,1,0,-8,NHL,11,0,2006-07,0,10,1,216,0,4,,NJD,1
33,,0.0,0,0,-2,NHL,5,0,2007-08,0,13,0,81,0,2,18,NJD,0
34,,12.5,1,0,-2,NHL,7,0,2008-09,0,8,1,116,0,0,14,NJD,1
