year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1962-63,17,1,94,5,0,OHA-Jr.,49,Peterborough Petes,6
1963-64,18,6,187,34,0,MMJHL,40,Lachine Maroons,40
1964-65,19,4,77,3,0,OHA-Jr.,27,Peterborough Petes,7
1965-66,20,1,190,21,0,OHA-Jr.,47,Peterborough Petes,22
1966-67,21,4,130,13,0,CPHL,51,Houston Apollos,17
1967-68,22,0,51,7,0,CPHL,30,Memphis South Stars,7
1968-69,23,1,66,4,0,CHL,35,Kansas City Blues,5
1969-70,24,2,91,28,0,AHL,48,Buffalo Bisons,30
1970-71,25,0,31,0,0,CHL,7,Kansas City Blues,0
1971-72,26,0,18,5,0,WHL,8,Denver Spurs,5
1973-74,28,4,122,33,0,AHL,67,New Haven Nighthawks,37
1974-75,29,6,101,27,0,AHL,64,New Haven Nighthawks,33
1975-76,30,3,58,14,0,AHL,48,New Haven Nighthawks,17
1976-77,31,5,65,25,0,NAPro,64,Erie Blades,30
