game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,0,4,0,25,,3,2,1994-95,2,0,0,0,NJD,SC,0,,NHL
1,33.3,1,3,0,27,,1,0,1996-97,1,0,1,1,NJD,,0,,NHL
0,25.0,-1,4,0,28,,5,0,1997-98,1,0,1,1,NJD,,2,,NHL
0,0.0,-4,7,0,29,14:42,7,0,1998-99,0,0,0,0,NJD,,0,103,NHL
