average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,16,0,0,NHL,22,8,14,11,44,5,1,0,2,1984-85,CGY,6,10,[],13.6,,27
,25,0,0,NHL,23,9,62,-9,95,8,5,0,3,1985-86,TOT,13,12,[],13.7,,57
,14,0,0,NHL,23,4,26,-7,51,3,4,0,3,1985-86,CGY,7,7,[],13.7,,27
,11,0,0,NHL,23,5,36,-2,44,5,1,0,0,1985-86,STL,6,5,[],13.6,,30
,44,2,0,NHL,24,23,54,4,161,14,4,0,3,1986-87,STL,18,26,[],11.2,,80
,32,3,1,NHL,25,15,62,-4,131,12,2,0,2,1987-88,STL,15,17,[],11.5,,64
,43,4,0,NHL,26,19,79,2,153,19,1,0,4,1988-89,STL,20,23,[],13.1,,74
,30,4,0,NHL,27,14,77,-8,134,14,1,0,1,1989-90,STL,15,15,[],11.2,,0
,35,2,0,NHL,28,24,81,4,131,5,3,0,3,1990-91,STL,8,27,[],6.1,,78
,24,2,0,NHL,29,11,44,-9,111,10,0,0,3,1991-92,TOT,10,14,[],9.0,,66
,16,2,0,NHL,29,7,40,-8,72,9,0,0,0,1991-92,STL,9,7,[],12.5,,48
,8,0,0,NHL,29,4,4,-1,39,1,0,0,3,1991-92,QUE,1,7,[],2.6,,18
,24,0,0,NHL,30,15,34,10,71,9,0,0,0,1992-93,QUE,9,15,[],12.7,,67
